competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto
Brasileirao,2013,107,Heriberto Hulse,visitante,CORINTHIANS - SP,pro,Guerrero,26.0
Brasileirao,2013,108,Mineirão,mandante,CRUZEIRO - MG,pro,Luan,12.0
Brasileirao,2013,109,Durival Britto,mandante,ATLETICO - PR,pro,Guilherme Dellatorre,43.0
Brasileirao,2013,109,Durival Britto,mandante,ATLETICO - PR,pro,Ederson,89.0
Brasileirao,2013,110,Vila Belmiro,visitante,NAUTICO - PE,pro,Maikon,82.0
Brasileirao,2013,110,Vila Belmiro,mandante,SANTOS - SP,pro,Cicero,85.0
Brasileirao,2013,111,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andre Felipe,56.0
Brasileirao,2013,111,São Januário,visitante,PONTE PRETA - SP,pro,William,84.0
Brasileirao,2013,112,Mané Garrincha,mandante,FLAMENGO - RJ,pro,Joao Paulo,66.0
Brasileirao,2013,112,Mané Garrincha,visitante,PORTUGUESA - SP,pro,Lauro,90.5
Brasileirao,2013,113,Morumbi,visitante,INTERNACIONAL - RS,pro,Leandro Damiao,14.0
Brasileirao,2013,114,Manoel Barradas,mandante,VITORIA - BA,pro,Max,6.0
Brasileirao,2013,114,Manoel Barradas,visitante,FLUMINENSE - RJ,pro,Fred,84.0
Brasileirao,2013,115,Arena do Grêmio,visitante,CORITIBA - PR,pro,Deivid,6.0
Brasileirao,2013,116,Serra Dourada,mandante,GOIAS - GO,pro,Walter,26.0
Brasileirao,2013,116,Serra Dourada,visitante,NAUTICO - PE,pro,Auremir,34.0
Brasileirao,2013,116,Serra Dourada,mandante,GOIAS - GO,pro,Walter,52.0
Brasileirao,2013,117,Heriberto Hulse,visitante,CRUZEIRO - MG,pro,Vinicius Araujo,23.0
Brasileirao,2013,117,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Bruno,69.0
Brasileirao,2013,117,Heriberto Hulse,visitante,CRUZEIRO - MG,pro,Ricardo Goulart,83.0
Brasileirao,2013,118,Independência,visitante,BOTAFOGO - RJ,pro,Elias,14.0
Brasileirao,2013,118,Independência,mandante,ATLETICO - MG,pro,Ronaldinho Gaucho,28.0
Brasileirao,2013,118,Independência,visitante,BOTAFOGO - RJ,pro,Lodeiro,59.0
Brasileirao,2013,118,Independência,mandante,ATLETICO - MG,pro,Luan,90.5
Brasileirao,2013,119,Durival Britto,mandante,ATLETICO - PR,pro,Paulo Baier,80.0
Brasileirao,2013,120,Vila Belmiro,visitante,CORINTHIANS - SP,pro,Paulo Andre,3.0
Brasileirao,2013,120,Vila Belmiro,mandante,SANTOS - SP,pro,Willian José,54.0
Brasileirao,2013,121,Mané Garrincha,mandante,BOTAFOGO - RJ,pro,Rafael Marques,51.0
Brasileirao,2013,121,Mané Garrincha,visitante,GOIAS - GO,contra,Andre Bahia,68.0
Brasileirao,2013,122,Maracanã,mandante,FLUMINENSE - RJ,pro,Rafael Sobis,16.0
Brasileirao,2013,122,Maracanã,visitante,FLAMENGO - RJ,pro,Elias,26.0
Brasileirao,2013,122,Maracanã,visitante,FLAMENGO - RJ,pro,Hernane,31.0
Brasileirao,2013,122,Maracanã,mandante,FLUMINENSE - RJ,pro,Rafael Sobis,45.0
Brasileirao,2013,122,Maracanã,visitante,FLAMENGO - RJ,pro,Hernane,80.0
Brasileirao,2013,123,Pacaembu,mandante,CORINTHIANS - SP,pro,Ralf,6.0
Brasileirao,2013,123,Pacaembu,mandante,CORINTHIANS - SP,pro,Alexandre Pato,51.0
Brasileirao,2013,124,Fonte Nova,visitante,GREMIO - RS,pro,Riveros,68.0
Brasileirao,2013,124,Fonte Nova,visitante,GREMIO - RS,pro,Maxi Rodriguez,77.0
Brasileirao,2013,124,Fonte Nova,visitante,GREMIO - RS,pro,Guilherme Biteco,90.0
Brasileirao,2013,125,Estádio do Vale,visitante,ATLETICO - PR,pro,João Paulo,1.0
Brasileirao,2013,125,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Juan,14.0
Brasileirao,2013,125,Estádio do Vale,visitante,ATLETICO - PR,pro,Ederson,74.0
Brasileirao,2013,125,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Otavio,88.0
Brasileirao,2013,126,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,William,7.0
Brasileirao,2013,126,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Artur,29.0
Brasileirao,2013,126,Moisés Lucarelli,visitante,CRICIUMA - SC,pro,Lins,56.0
Brasileirao,2013,126,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Everton Santos,62.0
Brasileirao,2013,129,Couto Pereira,visitante,VASCO DA GAMA - RJ,pro,Pedro Ken,4.0
Brasileirao,2013,130,Canindé,mandante,PORTUGUESA - SP,pro,Diogo,37.0
Brasileirao,2013,130,Canindé,visitante,SAO PAULO - SP,pro,Lucas,46.0
Brasileirao,2013,130,Canindé,mandante,PORTUGUESA - SP,pro,Diogo,78.0
Brasileirao,2013,131,Maracanã,mandante,BOTAFOGO - RJ,pro,Vitinho,9.0
Brasileirao,2013,131,Maracanã,visitante,INTERNACIONAL - RS,pro,Scocco,32.0
Brasileirao,2013,131,Maracanã,visitante,INTERNACIONAL - RS,pro,Scocco,33.0
Brasileirao,2013,131,Maracanã,mandante,BOTAFOGO - RJ,pro,Seedorf,64.0
Brasileirao,2013,131,Maracanã,mandante,BOTAFOGO - RJ,pro,Vitinho,75.0
Brasileirao,2013,131,Maracanã,visitante,INTERNACIONAL - RS,pro,Fabricio,90.5
Brasileirao,2013,133,Morumbi,mandante,SAO PAULO - SP,pro,Rodrigo Caio,17.0
Brasileirao,2013,133,Morumbi,visitante,ATLETICO - PR,pro,Paulo Baier,38.0
Brasileirao,2013,134,Manoel Barradas,visitante,PONTE PRETA - SP,pro,William,23.0
Brasileirao,2013,134,Manoel Barradas,mandante,VITORIA - BA,pro,Pedro Oldoni,52.0
Brasileirao,2013,134,Manoel Barradas,mandante,VITORIA - BA,pro,Vander,62.0
Brasileirao,2013,134,Manoel Barradas,mandante,VITORIA - BA,pro,Marquinhos,86.0
Brasileirao,2013,135,Arena do Grêmio,mandante,GREMIO - RS,pro,Werley,57.0
Brasileirao,2013,135,Arena do Grêmio,mandante,GREMIO - RS,pro,Barcos,60.0
Brasileirao,2013,135,Arena do Grêmio,visitante,CRUZEIRO - MG,pro,Nilton,66.0
Brasileirao,2013,135,Arena do Grêmio,mandante,GREMIO - RS,pro,K. Giacomazzi,72.0
Brasileirao,2013,136,Serra Dourada,mandante,GOIAS - GO,pro,Walter,14.0
Brasileirao,2013,136,Serra Dourada,visitante,FLAMENGO - RJ,pro,Chicão,51.0
Brasileirao,2013,137,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Joao Vitor,10.0
Brasileirao,2013,137,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Marlon,31.0
Brasileirao,2013,137,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Leonardo Moura,39.0
Brasileirao,2013,138,Independência,mandante,ATLETICO - MG,pro,Leo Silva,18.0
Brasileirao,2013,138,Independência,mandante,ATLETICO - MG,pro,Alecsandro,55.0
Brasileirao,2013,139,Couto Pereira,visitante,PORTUGUESA - SP,pro,Gilberto,58.0
Brasileirao,2013,139,Couto Pereira,mandante,CORITIBA - PR,pro,Bil,90.5
Brasileirao,2013,140,Vila Belmiro,mandante,SANTOS - SP,pro,Edu Dracena,76.0
Brasileirao,2013,140,Vila Belmiro,visitante,VASCO DA GAMA - RJ,pro,Rafael Vaz,90.5
Brasileirao,2013,141,São Januário,visitante,GREMIO - RS,pro,Barcos,5.0
Brasileirao,2013,141,São Januário,mandante,VASCO DA GAMA - RJ,contra,Alex Telles,24.0
Brasileirao,2013,141,São Januário,visitante,GREMIO - RS,pro,Ramiro,36.0
Brasileirao,2013,141,São Januário,visitante,GREMIO - RS,pro,Barcos,51.0
Brasileirao,2013,141,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andre Felipe,86.0
Brasileirao,2013,143,Pacaembu,mandante,CORINTHIANS - SP,pro,Guerrero,90.0
Brasileirao,2013,146,Moisés Lucarelli,visitante,GOIAS - GO,pro,Walter,17.0
Brasileirao,2013,147,Arena Pernambuco,visitante,FLUMINENSE - RJ,pro,Samuel,70.0
Brasileirao,2013,148,Mineirão,mandante,CRUZEIRO - MG,pro,Leo,11.0
Brasileirao,2013,148,Mineirão,mandante,CRUZEIRO - MG,pro,Mayke,59.0
Brasileirao,2013,148,Mineirão,visitante,VITORIA - BA,pro,Dinei,68.0
Brasileirao,2013,148,Mineirão,mandante,CRUZEIRO - MG,pro,Borges,73.0
Brasileirao,2013,148,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,78.0
Brasileirao,2013,148,Mineirão,mandante,CRUZEIRO - MG,pro,Vinicius Araujo,84.0
Brasileirao,2013,149,Durival Britto,visitante,CRICIUMA - SC,pro,Sueliton,44.0
Brasileirao,2013,149,Durival Britto,mandante,ATLETICO - PR,pro,Paulo Baier,62.0
Brasileirao,2013,149,Durival Britto,mandante,ATLETICO - PR,pro,Ederson,72.0
Brasileirao,2013,150,Canindé,visitante,BOTAFOGO - RJ,pro,Bolivar,65.0
Brasileirao,2013,150,Canindé,mandante,PORTUGUESA - SP,pro,Luis Ricardo Silva Umbelino,70.0
Brasileirao,2013,150,Canindé,visitante,BOTAFOGO - RJ,pro,Rafael Marques,71.0
Brasileirao,2013,150,Canindé,visitante,BOTAFOGO - RJ,pro,Elias,76.0
Brasileirao,2013,151,Mané Garrincha,visitante,CORINTHIANS - SP,pro,Guerrero,3.0
Brasileirao,2013,151,Mané Garrincha,mandante,VASCO DA GAMA - RJ,pro,Andre Felipe,54.0
Brasileirao,2013,152,Mané Garrincha,visitante,GREMIO - RS,pro,Para,7.0
Brasileirao,2013,153,Morumbi,mandante,SAO PAULO - SP,pro,Luis Fabiano,27.0
Brasileirao,2013,153,Morumbi,mandante,SAO PAULO - SP,pro,Reinaldo,45.0
Brasileirao,2013,153,Morumbi,visitante,FLUMINENSE - RJ,pro,Eduardo,90.5
Brasileirao,2013,154,Fonte Nova,mandante,BAHIA - BA,pro,Helder,57.0
Brasileirao,2013,154,Fonte Nova,mandante,BAHIA - BA,pro,Fernandao,77.0
Brasileirao,2013,155,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Dalessandro,28.0
Brasileirao,2013,155,Estádio do Vale,visitante,GOIAS - GO,pro,Renan Oliveira,36.0
Brasileirao,2013,155,Estádio do Vale,visitante,GOIAS - GO,pro,W. Matheus,71.0
Brasileirao,2013,155,Estádio do Vale,visitante,GOIAS - GO,pro,Ramon,76.0
Brasileirao,2013,155,Estádio do Vale,mandante,INTERNACIONAL - RS,contra,Dudu Cearense,77.0
Brasileirao,2013,155,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Leandro Damiao,86.0
Brasileirao,2013,156,Moisés Lucarelli,visitante,CRUZEIRO - MG,pro,Dedé,22.0
Brasileirao,2013,156,Moisés Lucarelli,visitante,CRUZEIRO - MG,pro,Borges,71.0
Brasileirao,2013,157,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Sueliton,34.0
Brasileirao,2013,157,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Fabinho,35.0
Brasileirao,2013,157,Heriberto Hulse,visitante,CORITIBA - PR,pro,Julio Cesar,60.0
Brasileirao,2013,158,Independência,visitante,PORTUGUESA - SP,pro,Bruno,35.0
Brasileirao,2013,158,Independência,mandante,ATLETICO - MG,pro,Diego Tardelli,54.0
Brasileirao,2013,158,Independência,mandante,ATLETICO - MG,pro,Datolo,88.0
Brasileirao,2013,159,Durival Britto,mandante,ATLETICO - PR,pro,Ederson,47.0
Brasileirao,2013,159,Durival Britto,mandante,ATLETICO - PR,pro,Ederson,56.0
Brasileirao,2013,160,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,8.0
Brasileirao,2013,160,Vila Belmiro,mandante,SANTOS - SP,pro,Cicero,56.0
Brasileirao,2013,162,Maracanã,visitante,SANTOS - SP,pro,Thiago Ribeiro,12.0
Brasileirao,2013,162,Maracanã,visitante,SANTOS - SP,pro,Cicero,28.0
Brasileirao,2013,163,Pacaembu,mandante,CORINTHIANS - SP,pro,Alexandre Pato,24.0
Brasileirao,2013,163,Pacaembu,mandante,CORINTHIANS - SP,pro,Alexandre Pato,34.0
Brasileirao,2013,163,Pacaembu,mandante,CORINTHIANS - SP,pro,Romarinho,75.0
Brasileirao,2013,163,Pacaembu,mandante,CORINTHIANS - SP,pro,Guerrero,83.0
Brasileirao,2013,164,Manoel Barradas,visitante,CRICIUMA - SC,pro,Marcel,16.0
Brasileirao,2013,165,Arena do Grêmio,mandante,GREMIO - RS,pro,K. Giacomazzi,59.0
Brasileirao,2013,167,Arena Pernambuco,visitante,ATLETICO - PR,pro,Léo,4.0
Brasileirao,2013,167,Arena Pernambuco,visitante,ATLETICO - PR,pro,Everton,18.0
Brasileirao,2013,167,Arena Pernambuco,mandante,NAUTICO - PE,pro,Lopez,42.0
Brasileirao,2013,167,Arena Pernambuco,visitante,ATLETICO - PR,pro,Ederson,79.0
Brasileirao,2013,167,Arena Pernambuco,visitante,ATLETICO - PR,pro,Ederson,90.0
Brasileirao,2013,168,Mineirão,mandante,CRUZEIRO - MG,pro,Willian,1.0
Brasileirao,2013,168,Mineirão,visitante,VASCO DA GAMA - RJ,pro,Willie,18.0
Brasileirao,2013,168,Mineirão,mandante,CRUZEIRO - MG,pro,Lucas Silva,32.0
Brasileirao,2013,168,Mineirão,mandante,CRUZEIRO - MG,pro,Julio Baptista,39.0
Brasileirao,2013,168,Mineirão,visitante,VASCO DA GAMA - RJ,pro,Andre Felipe,40.0
Brasileirao,2013,168,Mineirão,visitante,VASCO DA GAMA - RJ,pro,Willie,43.0
Brasileirao,2013,168,Mineirão,mandante,CRUZEIRO - MG,pro,Lucas Silva,67.0
Brasileirao,2013,168,Mineirão,mandante,CRUZEIRO - MG,pro,Vinicius Araujo,86.0
Brasileirao,2013,170,Canindé,mandante,PORTUGUESA - SP,pro,Moises Moura Pinheiro,1.0
Brasileirao,2013,170,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,5.0
Brasileirao,2013,170,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,7.0
Brasileirao,2013,170,Canindé,visitante,BAHIA - BA,pro,Fernandao,54.0
Brasileirao,2013,170,Canindé,mandante,PORTUGUESA - SP,pro,Bergson,60.0
Brasileirao,2013,170,Canindé,visitante,BAHIA - BA,pro,Wallyson,73.0
Brasileirao,2013,171,Maracanã,mandante,BOTAFOGO - RJ,pro,Rafael Marques,13.0
Brasileirao,2013,171,Maracanã,mandante,BOTAFOGO - RJ,pro,Hyuri,40.0
Brasileirao,2013,171,Maracanã,mandante,BOTAFOGO - RJ,pro,Hyuri,49.0
Brasileirao,2013,171,Maracanã,visitante,CORITIBA - PR,pro,Alex,56.0
Brasileirao,2013,172,Maracanã,mandante,FLAMENGO - RJ,pro,Hernane,23.0
Brasileirao,2013,172,Maracanã,mandante,FLAMENGO - RJ,pro,Hernane,43.0
Brasileirao,2013,172,Maracanã,visitante,VITORIA - BA,pro,Juan,90.5
Brasileirao,2013,173,Morumbi,visitante,CRICIUMA - SC,pro,Marcel,23.0
Brasileirao,2013,173,Morumbi,visitante,CRICIUMA - SC,pro,Lins,41.0
Brasileirao,2013,173,Morumbi,mandante,SAO PAULO - SP,pro,Aloisio,68.0
Brasileirao,2013,174,Fonte Nova,visitante,CRUZEIRO - MG,pro,Borges,25.0
Brasileirao,2013,174,Fonte Nova,visitante,CRUZEIRO - MG,pro,Éverton Ribeiro,40.0
Brasileirao,2013,174,Fonte Nova,mandante,BAHIA - BA,pro,Leandro,68.0
Brasileirao,2013,174,Fonte Nova,visitante,CRUZEIRO - MG,pro,Julio Baptista,90.0
Brasileirao,2013,175,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Dalessandro,54.0
Brasileirao,2013,176,Serra Dourada,mandante,GOIAS - GO,pro,Walter,14.0
Brasileirao,2013,176,Serra Dourada,mandante,GOIAS - GO,pro,Walter,71.0
Brasileirao,2013,177,Arena Pernambuco,visitante,VASCO DA GAMA - RJ,pro,Willie,47.0
Brasileirao,2013,177,Arena Pernambuco,visitante,VASCO DA GAMA - RJ,pro,Marlone,51.0
Brasileirao,2013,177,Arena Pernambuco,visitante,VASCO DA GAMA - RJ,pro,Marlone,90.5
Brasileirao,2013,178,Independência,visitante,FLUMINENSE - RJ,pro,Wagner,13.0
Brasileirao,2013,178,Independência,mandante,ATLETICO - MG,pro,Ronaldinho Gaucho,45.5
Brasileirao,2013,178,Independência,visitante,FLUMINENSE - RJ,pro,Rhayner,71.0
Brasileirao,2013,178,Independência,mandante,ATLETICO - MG,pro,Ronaldinho Gaucho,82.0
Brasileirao,2013,179,Durival Britto,mandante,ATLETICO - PR,pro,Marcelo Cirino,6.0
Brasileirao,2013,179,Durival Britto,mandante,ATLETICO - PR,pro,Marquinhos,37.0
Brasileirao,2013,179,Durival Britto,visitante,SANTOS - SP,pro,Emerson,87.0
Brasileirao,2013,180,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,40.0
Brasileirao,2013,180,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,49.0
Brasileirao,2013,180,Canindé,visitante,PONTE PRETA - SP,pro,Adriano,90.5
Brasileirao,2013,182,Maracanã,mandante,FLUMINENSE - RJ,pro,Diego,65.0
Brasileirao,2013,184,Manoel Barradas,mandante,VITORIA - BA,pro,Marquinhos,16.0
Brasileirao,2013,184,Manoel Barradas,visitante,ATLETICO - MG,pro,Neto Berola,85.0
Brasileirao,2013,185,Arena do Grêmio,mandante,GREMIO - RS,pro,Barcos,51.0
Brasileirao,2013,185,Arena do Grêmio,mandante,GREMIO - RS,pro,Ze Roberto,57.0
Brasileirao,2013,185,Arena do Grêmio,visitante,PORTUGUESA - SP,contra,Rhodolfo,70.0
Brasileirao,2013,185,Arena do Grêmio,visitante,PORTUGUESA - SP,pro,Luis Ricardo Silva Umbelino,77.0
Brasileirao,2013,185,Arena do Grêmio,mandante,GREMIO - RS,pro,K. Giacomazzi,86.0
Brasileirao,2013,186,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,William,25.0
Brasileirao,2013,186,Moisés Lucarelli,visitante,INTERNACIONAL - RS,pro,Juan,29.0
Brasileirao,2013,186,Moisés Lucarelli,visitante,INTERNACIONAL - RS,pro,Dalessandro,61.0
Brasileirao,2013,186,Moisés Lucarelli,visitante,INTERNACIONAL - RS,pro,Scocco,71.0
Brasileirao,2013,187,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Lins,3.0
Brasileirao,2013,187,Heriberto Hulse,visitante,BOTAFOGO - RJ,pro,OCTAVIO,53.0
Brasileirao,2013,187,Heriberto Hulse,visitante,BOTAFOGO - RJ,pro,Elias,90.5
Brasileirao,2013,188,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,53.0
Brasileirao,2013,189,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,31.0
Brasileirao,2013,189,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,45.5
Brasileirao,2013,190,Vila Belmiro,mandante,SANTOS - SP,pro,Thiago Ribeiro,49.0
Brasileirao,2013,191,Maracanã,mandante,BOTAFOGO - RJ,pro,Hyuri,89.0
Brasileirao,2013,192,Maracanã,mandante,FLAMENGO - RJ,pro,Leo Moura,19.0
Brasileirao,2013,192,Maracanã,mandante,FLAMENGO - RJ,pro,Hernane,54.0
Brasileirao,2013,192,Maracanã,visitante,SANTOS - SP,pro,Cicero,56.0
Brasileirao,2013,193,Morumbi,mandante,SAO PAULO - SP,pro,Luis Fabiano,47.0
Brasileirao,2013,194,Fonte Nova,visitante,CRICIUMA - SC,contra,Feijao,8.0
Brasileirao,2013,194,Fonte Nova,visitante,CRICIUMA - SC,pro,Lins,35.0
Brasileirao,2013,194,Fonte Nova,mandante,BAHIA - BA,pro,Fernandao,71.0
Brasileirao,2013,194,Fonte Nova,mandante,BAHIA - BA,pro,Obina,85.0
Brasileirao,2013,195,Estádio do Vale,visitante,VITORIA - BA,pro,Luis,8.0
Brasileirao,2013,195,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Dalessandro,26.0
Brasileirao,2013,195,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Dalessandro,28.0
Brasileirao,2013,195,Estádio do Vale,visitante,VITORIA - BA,pro,Luis,73.0
Brasileirao,2013,196,Serra Dourada,mandante,GOIAS - GO,pro,Renan Oliveira,27.0
Brasileirao,2013,196,Serra Dourada,visitante,CRUZEIRO - MG,pro,Willian,38.0
Brasileirao,2013,196,Serra Dourada,visitante,CRUZEIRO - MG,pro,Willian,71.0
Brasileirao,2013,197,Arena Pernambuco,visitante,GREMIO - RS,pro,Barcos,25.0
Brasileirao,2013,197,Arena Pernambuco,visitante,GREMIO - RS,pro,Paulo,81.0
Brasileirao,2013,198,Independência,mandante,ATLETICO - MG,pro,Jo,22.0
Brasileirao,2013,198,Independência,mandante,ATLETICO - MG,pro,Jo,25.0
Brasileirao,2013,198,Independência,mandante,ATLETICO - MG,pro,Jo,29.0
Brasileirao,2013,199,Durival Britto,mandante,ATLETICO - PR,pro,Ederson,17.0
Brasileirao,2013,199,Durival Britto,visitante,FLUMINENSE - RJ,pro,Rafael Sobis,45.0
Brasileirao,2013,200,Canindé,mandante,PORTUGUESA - SP,pro,Correa,11.0
Brasileirao,2013,200,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,75.0
Brasileirao,2013,201,São Januário,visitante,SAO PAULO - SP,pro,Rodrigo Caio,30.0
Brasileirao,2013,201,São Januário,visitante,SAO PAULO - SP,pro,Antonio Carlos,70.0
Brasileirao,2013,202,Maracanã,visitante,PORTUGUESA - SP,pro,Diogo,34.0
Brasileirao,2013,202,Maracanã,mandante,FLUMINENSE - RJ,pro,Rafael Sobis,60.0
Brasileirao,2013,202,Maracanã,mandante,FLUMINENSE - RJ,pro,Wagner,72.0
Brasileirao,2013,203,Pacaembu,visitante,GOIAS - GO,pro,Hugo,56.0
Brasileirao,2013,203,Pacaembu,mandante,CORINTHIANS - SP,pro,Alexandre Pato,78.0
Brasileirao,2013,203,Pacaembu,visitante,GOIAS - GO,pro,Amaral,84.0
Brasileirao,2013,204,Manoel Barradas,visitante,NAUTICO - PE,pro,HUGO CABRAL,14.0
Brasileirao,2013,204,Manoel Barradas,mandante,VITORIA - BA,pro,Dinei,20.0
Brasileirao,2013,204,Manoel Barradas,mandante,VITORIA - BA,pro,Dinei,70.0
Brasileirao,2013,205,Arena do Grêmio,visitante,ATLETICO - MG,pro,Fernandinho,61.0
Brasileirao,2013,206,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Artur,67.0
Brasileirao,2013,206,Moisés Lucarelli,visitante,FLAMENGO - RJ,pro,Andre Santos,86.0
Brasileirao,2013,207,Heriberto Hulse,visitante,INTERNACIONAL - RS,pro,Otavio,49.0
Brasileirao,2013,208,Mineirão,mandante,CRUZEIRO - MG,pro,Nilton,35.0
Brasileirao,2013,209,Couto Pereira,visitante,BAHIA - BA,pro,Wallyson,20.0
Brasileirao,2013,209,Couto Pereira,visitante,BAHIA - BA,pro,Wiliam Barbio,52.0
Brasileirao,2013,209,Couto Pereira,mandante,CORITIBA - PR,contra,Christian,64.0
Brasileirao,2013,209,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,90.5
Brasileirao,2013,210,Vila Belmiro,visitante,BOTAFOGO - RJ,pro,Elias,39.0
Brasileirao,2013,210,Vila Belmiro,visitante,BOTAFOGO - RJ,pro,Elias,56.0
Brasileirao,2013,210,Vila Belmiro,mandante,SANTOS - SP,pro,Cicero,67.0
Brasileirao,2013,211,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andre Felipe,8.0
Brasileirao,2013,211,São Januário,visitante,VITORIA - BA,pro,Alemao,80.0
Brasileirao,2013,211,São Januário,visitante,VITORIA - BA,pro,Marquinhos,90.0
Brasileirao,2013,212,Maracanã,mandante,FLAMENGO - RJ,pro,Hernane,1.0
Brasileirao,2013,212,Maracanã,mandante,FLAMENGO - RJ,pro,Luiz Antonio,7.0
Brasileirao,2013,212,Maracanã,visitante,ATLETICO - PR,pro,Francisco,20.0
Brasileirao,2013,212,Maracanã,visitante,ATLETICO - PR,pro,Guilherme Dellatorre,53.0
Brasileirao,2013,212,Maracanã,visitante,ATLETICO - PR,pro,Marcelo Cirino,77.0
Brasileirao,2013,212,Maracanã,visitante,ATLETICO - PR,pro,Roger,80.0
Brasileirao,2013,213,Morumbi,mandante,SAO PAULO - SP,pro,Welliton,26.0
Brasileirao,2013,214,Fonte Nova,mandante,BAHIA - BA,pro,Feijao,50.0
Brasileirao,2013,214,Fonte Nova,mandante,BAHIA - BA,pro,Fernandao,87.0
Brasileirao,2013,215,Arena do Grêmio,mandante,GREMIO - RS,pro,Elano,72.0
Brasileirao,2013,215,Arena do Grêmio,visitante,SANTOS - SP,pro,Willian José,85.0
Brasileirao,2013,216,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Fellipe,87.0
Brasileirao,2013,216,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Adailton,90.5
Brasileirao,2013,217,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Lins,39.0
Brasileirao,2013,217,Heriberto Hulse,visitante,FLUMINENSE - RJ,pro,Bruno,43.0
Brasileirao,2013,217,Heriberto Hulse,visitante,FLUMINENSE - RJ,pro,Bruno,71.0
Brasileirao,2013,218,Mineirão,mandante,CRUZEIRO - MG,pro,Nilton,45.5
Brasileirao,2013,218,Mineirão,mandante,CRUZEIRO - MG,pro,Julio Baptista,80.0
Brasileirao,2013,218,Mineirão,mandante,CRUZEIRO - MG,pro,Julio Baptista,86.0
Brasileirao,2013,219,Couto Pereira,mandante,CORITIBA - PR,pro,Lincoln,6.0
Brasileirao,2013,219,Couto Pereira,visitante,GOIAS - GO,pro,Ronei,37.0
Brasileirao,2013,219,Couto Pereira,visitante,GOIAS - GO,pro,Eduardo Sasha,70.0
Brasileirao,2013,219,Couto Pereira,mandante,CORITIBA - PR,pro,Robinho,73.0
Brasileirao,2013,220,Canindé,mandante,PORTUGUESA - SP,pro,Moises,7.0
Brasileirao,2013,220,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,34.0
Brasileirao,2013,220,Canindé,mandante,PORTUGUESA - SP,pro,Bruno,40.0
Brasileirao,2013,221,Maracanã,mandante,BOTAFOGO - RJ,pro,Edilson,30.0
Brasileirao,2013,221,Maracanã,visitante,BAHIA - BA,pro,Fernandao,81.0
Brasileirao,2013,221,Maracanã,visitante,BAHIA - BA,pro,Obina,85.0
Brasileirao,2013,222,Maracanã,visitante,CORITIBA - PR,pro,Lincoln,30.0
Brasileirao,2013,222,Maracanã,mandante,FLUMINENSE - RJ,pro,Gum,51.0
Brasileirao,2013,225,Estádio do Vale,visitante,PORTUGUESA - SP,pro,Wanderson,85.0
Brasileirao,2013,226,Serra Dourada,mandante,GOIAS - GO,pro,Rodrigo,89.0
Brasileirao,2013,228,Independência,mandante,ATLETICO - MG,pro,Fernandinho,2.0
Brasileirao,2013,228,Independência,mandante,ATLETICO - MG,contra,Rafael Vaz,18.0
Brasileirao,2013,228,Independência,visitante,VASCO DA GAMA - RJ,pro,Dakson,72.0
Brasileirao,2013,229,Durival Britto,mandante,ATLETICO - PR,pro,Paulo Baier,11.0
Brasileirao,2013,230,Vila Belmiro,mandante,SANTOS - SP,pro,Thiago Ribeiro,19.0
Brasileirao,2013,230,Vila Belmiro,mandante,SANTOS - SP,pro,Willian José,41.0
